TRACK_ID	ARTIST_ID	ALBUM_ID	PATH	DURATION	TAGS
track_0075201	artist_007320	album_006710	01/75201.mp3	315.0	genre---blues, genre---chanson, genre---pop
track_0075202	artist_007320	album_006710	02/75202.mp3	224.5	genre---blues, genre---chanson, genre---pop
track_0075203	artist_007320	album_006710	03/75203.mp3	244.8	genre---blues, genre---chanson, genre---pop
track_0075204	artist_007320	album_006710	04/75204.mp3	189.8	genre---blues, genre---chanson, genre---pop
track_0075205	artist_007320	album_006710	05/75205.mp3	233.5	genre---blues, genre---chanson, genre---pop
track_0075206	artist_007320	album_006710	06/75206.mp3	261.3	genre---blues, genre---chanson, genre---pop
track_0075223	artist_002753	album_006714	23/75223.mp3	305.4	genre---electronic, genre---pop, mood/theme---love
track_0075226	artist_002753	album_006716	26/75226.mp3	289.8	genre---electronic, genre---pop
track_0075434	artist_007525	album_006744	34/75434.mp3	213.6	genre---pop, genre---rock
track_0075435	artist_007525	album_006744	35/75435.mp3	244.3	genre---pop, genre---rock
track_0075436	artist_007525	album_006744	36/75436.mp3	261.7	genre---folk, genre---pop, genre---rock
track_0075437	artist_007525	album_006744	37/75437.mp3	94.3	genre---pop, genre---rock
track_0075438	artist_007525	album_006744	38/75438.mp3	152.0	genre---folk, genre---pop, genre---rock
track_0075439	artist_007525	album_006744	39/75439.mp3	199.6	genre---pop, genre---rock, mood/theme---folkrock
track_0075440	artist_007525	album_006744	40/75440.mp3	218.2	genre---folk, genre---pop, genre---rock
track_0075441	artist_007525	album_006744	41/75441.mp3	286.5	genre---folk, genre---pop, genre---rock
track_0075442	artist_007525	album_006744	42/75442.mp3	136.2	genre---folk, genre---pop, genre---rock
track_0075443	artist_007525	album_006744	43/75443.mp3	238.8	genre---pop, genre---rock
track_0075444	artist_007525	album_006744	44/75444.mp3	236.9	genre---pop, genre---rock, mood/theme---folkrock
track_0075445	artist_007525	album_006744	45/75445.mp3	284.7	genre---pop, genre---rock, mood/theme---folkrock
track_0075446	artist_007525	album_006744	46/75446.mp3	193.7	genre---pop, genre---rock
track_0075447	artist_007525	album_006744	47/75447.mp3	243.0	genre---pop, genre---rock
track_0075448	artist_007525	album_006744	48/75448.mp3	222.5	genre---pop, genre---rock
track_0075449	artist_007525	album_006744	49/75449.mp3	256.4	genre---alternative, genre---indie, genre---pop, genre---rock
track_0075940	artist_002753	album_006806	40/75940.mp3	227.0	genre---electronic, genre---pop
track_0075976	artist_002753	album_006806	76/75976.mp3	268.4	genre---electronic, genre---pop
track_0076237	artist_006964	album_006839	37/76237.mp3	145.4	genre---70s, genre---alternative, genre---pop, genre---rock, genre---trip
track_0076656	artist_007805	album_006893	56/76656.mp3	193.1	genre---folk, genre---pop, genre---popfolk, instrument---voice
track_0076657	artist_007805	album_006893	57/76657.mp3	241.7	genre---alternative, genre---pop, genre---powerpop, genre---rock, instrument---guitar
track_0076658	artist_007805	album_006893	58/76658.mp3	224.0	genre---chanson, genre---folk, genre---pop, genre---popfolk, instrument---guitar, instrument---voice
track_0076660	artist_007805	album_006893	60/76660.mp3	183.0	genre---chanson, genre---folk, genre---pop, genre---popfolk, instrument---guitar, instrument---voice
track_0076661	artist_007805	album_006893	61/76661.mp3	94.0	genre---chanson, genre---folk, genre---pop, genre---popfolk, instrument---guitar, instrument---voice
track_0076662	artist_007805	album_006893	62/76662.mp3	196.4	genre---chanson, genre---pop, genre---popfolk, instrument---guitar, instrument---voice
track_0076663	artist_007805	album_006893	63/76663.mp3	160.5	genre---chanson, genre---pop, genre---popfolk, instrument---guitar, instrument---voice
track_0076664	artist_007805	album_006893	64/76664.mp3	628.7	genre---chanson, genre---pop, genre---popfolk, genre---world, instrument---guitar, instrument---piano
track_0076682	artist_003769	album_006896	82/76682.mp3	369.9	genre---electronic, genre---pop, instrument---synthesizer, mood/theme---romantic
track_0076686	artist_003769	album_006896	86/76686.mp3	139.9	genre---electronic, genre---pop, instrument---synthesizer, mood/theme---romantic
track_0076907	artist_002753	album_006931	07/76907.mp3	267.6	genre---electronic, genre---pop
track_0076949	artist_007797	album_006939	49/76949.mp3	235.0	genre---pop
track_0076950	artist_007797	album_006939	50/76950.mp3	196.0	genre---pop
track_0076951	artist_007797	album_006939	51/76951.mp3	222.3	genre---pop
track_0076952	artist_007797	album_006939	52/76952.mp3	218.3	genre---pop, mood/theme---beach
track_0076953	artist_007797	album_006939	53/76953.mp3	146.7	genre---pop
track_0076954	artist_007797	album_006939	54/76954.mp3	209.4	genre---blues, genre---pop
track_0076955	artist_007797	album_006939	55/76955.mp3	188.9	genre---pop
track_0076956	artist_007797	album_006939	56/76956.mp3	189.6	genre---pop
track_0076957	artist_007797	album_006939	57/76957.mp3	202.1	genre---pop
track_0076958	artist_007797	album_006939	58/76958.mp3	308.0	genre---pop
track_0076959	artist_007797	album_006939	59/76959.mp3	330.0	genre---pop
track_0076982	artist_007840	album_006944	82/76982.mp3	137.1	genre---pop, genre---rock, mood/theme---energic
track_0076983	artist_007840	album_006944	83/76983.mp3	149.4	genre---pop, genre---rock, mood/theme---energic
track_0076984	artist_007840	album_006944	84/76984.mp3	204.4	genre---pop, genre---rock, mood/theme---energic
track_0076985	artist_007840	album_006944	85/76985.mp3	226.9	genre---pop, genre---rock, mood/theme---energic
track_0076986	artist_007840	album_006944	86/76986.mp3	228.6	genre---pop, genre---rock, mood/theme---energic
track_0076987	artist_007840	album_006944	87/76987.mp3	343.8	genre---pop, genre---rock, mood/theme---energic
track_0076988	artist_007840	album_006944	88/76988.mp3	156.4	genre---pop, genre---rock, mood/theme---energic
track_0076989	artist_007840	album_006944	89/76989.mp3	208.7	genre---pop, genre---rock, mood/theme---energic
track_0076990	artist_007840	album_006944	90/76990.mp3	89.2	genre---pop, genre---rock, mood/theme---energic
track_0078130	artist_007051	album_007077	30/78130.mp3	278.6	genre---ambient, genre---easylistening, genre---electronic, genre---pop, genre---techno
track_0078133	artist_007051	album_007077	33/78133.mp3	279.4	genre---alternative, genre---ambient, genre---dub, genre---electronic, genre---experimental, genre---pop
track_0078134	artist_007051	album_007077	34/78134.mp3	265.6	genre---alternative, genre---ambient, genre---dub, genre---electronic, genre---experimental, genre---pop
track_0078136	artist_007051	album_007077	36/78136.mp3	163.9	genre---alternative, genre---ambient, genre---dub, genre---electronic, genre---experimental, genre---pop
track_0078137	artist_007051	album_007077	37/78137.mp3	292.1	genre---alternative, genre---electronic, genre---experimental, genre---pop, genre---techno, instrument---synth
track_0078138	artist_007051	album_007077	38/78138.mp3	455.7	genre---alternative, genre---ambient, genre---dub, genre---electronic, genre---experimental, genre---pop
track_0078139	artist_007051	album_007077	39/78139.mp3	227.1	genre---alternative, genre---ambient, genre---dub, genre---electronic, genre---experimental, genre---pop
track_0078188	artist_007304	album_007086	88/78188.mp3	149.7	genre---ethnicrock, genre---pop
track_0078189	artist_007304	album_007086	89/78189.mp3	192.0	genre---ethnicrock, genre---pop
track_0078304	artist_007872	album_007098	04/78304.mp3	228.5	genre---alternative, genre---folk, genre---hard, genre---indie, genre---pop, genre---powerpop, genre---rock, instrument---bass, instrument---drum, instrument---guitar, mood/theme---drama, mood/theme---emotion, mood/theme---horror, mood/theme---melodic, mood/theme---strange
track_0078305	artist_007872	album_007098	05/78305.mp3	199.5	genre---electronic, genre---indie, genre---jazz, genre---latin, genre---pop, genre---rock, instrument---bass, instrument---drum, instrument---guitar, instrument---synthesizer, mood/theme---adventure, mood/theme---drama, mood/theme---emotion
track_0078306	artist_007872	album_007098	06/78306.mp3	210.1	genre---chillout, genre---folk, genre---indie, genre---pop, genre---rock, instrument---bass, instrument---drum, instrument---guitar, instrument---synthesizer, mood/theme---dark, mood/theme---drama, mood/theme---dreamy, mood/theme---emotion
track_0078307	artist_007872	album_007098	07/78307.mp3	235.5	genre---chillout, genre---folk, genre---indie, genre---pop, genre---popfolk, genre---rock, genre---soundtrack, instrument---bass, instrument---drum, instrument---guitar, mood/theme---ballad, mood/theme---drama, mood/theme---emotion, mood/theme---sad
track_0078308	artist_007872	album_007098	08/78308.mp3	267.4	genre---folk, genre---indie, genre---pop, genre---rock, genre---soundtrack, instrument---bass, instrument---drum, instrument---guitar, mood/theme---adventure, mood/theme---drama, mood/theme---emotion
track_0078309	artist_007872	album_007098	09/78309.mp3	212.0	genre---hard, genre---hardrock, genre---indie, genre---pop, genre---rock, genre---soundtrack, instrument---bass, instrument---drum, instrument---guitar, instrument---synthesizers, mood/theme---adventure, mood/theme---drama
track_0078310	artist_007872	album_007098	10/78310.mp3	233.2	genre---experimental, genre---indie, genre---latin, genre---pop, genre---rock, instrument---bass, instrument---drum, instrument---guitar, mood/theme---adventure, mood/theme---drama, mood/theme---emotion, mood/theme---horror
track_0078311	artist_007872	album_007098	11/78311.mp3	186.2	genre---chillout, genre---easylistening, genre---indie, genre---pop, genre---popfolk, genre---rock, genre---soundtrack, instrument---bass, instrument---drum, instrument---guitar, mood/theme---ballad, mood/theme---drama, mood/theme---emotion, mood/theme---soft
track_0078312	artist_007872	album_007098	12/78312.mp3	183.5	genre---alternative, genre---dance, genre---indie, genre---pop, genre---powerpop, genre---rock, genre---soundtrack, instrument---bass, instrument---drum, instrument---guitar, mood/theme---adventure, mood/theme---entertainment, mood/theme---travel
track_0078313	artist_007872	album_007098	13/78313.mp3	240.0	genre---alternative, genre---electronic, genre---hard, genre---indie, genre---pop, genre---powerpop, genre---rock, instrument---bass, instrument---drum, instrument---guitar, mood/theme---drama, mood/theme---emotion, mood/theme---horror, mood/theme---loud
track_0078314	artist_007872	album_007098	14/78314.mp3	267.0	genre---experimental, genre---indie, genre---pop, genre---rock, genre---soundtrack, instrument---drum, instrument---guitar, mood/theme---comedy, mood/theme---dark, mood/theme---drama, mood/theme---emotion, mood/theme---funny, mood/theme---horror, mood/theme---strange
track_0078315	artist_007872	album_007098	15/78315.mp3	112.4	genre---electronic, genre---indie, genre---pop, genre---rock, instrument---bass, instrument---drum, instrument---guitar, instrument---synthesizers, mood/theme---comedy, mood/theme---dark, mood/theme---entertainment, mood/theme---funny, mood/theme---strange, mood/theme---videogame
track_0078470	artist_003917	album_007130	70/78470.mp3	163.2	genre---breakbeat, genre---electronic, genre---hiphop, genre---pop, genre---triphop
track_0078726	artist_007872	album_007168	26/78726.mp3	246.3	genre---folk, genre---indie, genre---pop, genre---popfolk, genre---rock, instrument---bass, instrument---drum, instrument---guitar, mood/theme---adventure, mood/theme---drama, mood/theme---emotion, mood/theme---travel
track_0078727	artist_007872	album_007168	27/78727.mp3	229.4	genre---folk, genre---indie, genre---pop, genre---rock, genre---soundtrack, instrument---bass, instrument---drum, instrument---guitar, mood/theme---adventure, mood/theme---drama, mood/theme---travel
track_0078728	artist_007872	album_007168	28/78728.mp3	317.3	genre---chillout, genre---folk, genre---indie, genre---pop, genre---popfolk, genre---rock, genre---singersongwriter, genre---soundtrack, instrument---guitar, mood/theme---drama, mood/theme---emotion, mood/theme---soft
track_0078729	artist_007872	album_007168	29/78729.mp3	207.5	genre---country, genre---folk, genre---indie, genre---pop, genre---popfolk, genre---rock, genre---soundtrack, instrument---banjo, instrument---bass, instrument---drum, instrument---guitar, mood/theme---emotion, mood/theme---soft
track_0078730	artist_007872	album_007168	30/78730.mp3	247.6	genre---folk, genre---indie, genre---pop, genre---rock, genre---soundtrack, instrument---banjo, instrument---bass, instrument---drum, instrument---guitar, mood/theme---emotion, mood/theme---soft
track_0078731	artist_007872	album_007168	31/78731.mp3	177.3	genre---folk, genre---hardrock, genre---indie, genre---pop, genre---rock, genre---soundtrack, instrument---bass, instrument---drum, instrument---guitar, mood/theme---adventure, mood/theme---sport, mood/theme---travel
track_0078732	artist_007872	album_007168	32/78732.mp3	237.9	genre---chillout, genre---folk, genre---indie, genre---pop, genre---popfolk, genre---rock, genre---singersongwriter, genre---soundtrack, instrument---guitar, mood/theme---drama, mood/theme---emotion, mood/theme---soft, mood/theme---strange
track_0078733	artist_007872	album_007168	33/78733.mp3	268.5	genre---chillout, genre---country, genre---folk, genre---indie, genre---pop, genre---popfolk, genre---rock, genre---singersongwriter, genre---soundtrack, instrument---banjo, instrument---guitar, mood/theme---drama, mood/theme---emotion, mood/theme---soft
track_0078734	artist_007872	album_007168	34/78734.mp3	183.1	genre---country, genre---folk, genre---indie, genre---pop, genre---popfolk, genre---rock, genre---soundtrack, instrument---banjo, instrument---bass, instrument---drum, instrument---guitar, mood/theme---comedy, mood/theme---strange
track_0078735	artist_007872	album_007168	35/78735.mp3	168.2	genre---folk, genre---indie, genre---pop, genre---rock, instrument---accordion, instrument---bass, instrument---drum, instrument---guitar, mood/theme---adventure, mood/theme---comedy, mood/theme---entertainment
track_0078736	artist_007872	album_007168	36/78736.mp3	350.5	genre---chillout, genre---folk, genre---indie, genre---pop, genre---rock, genre---soundtrack, instrument---bass, instrument---drum, instrument---guitar, mood/theme---drama, mood/theme---emotion
track_0078892	artist_007998	album_007187	92/78892.mp3	261.7	genre---electronic, genre---elektro, genre---pop, mood/theme---melodic, mood/theme---space
track_0079517	artist_001659	album_007261	17/79517.mp3	267.8	genre---easylistening, genre---electronic, genre---funk, genre---latin, genre---lounge, genre---pop, genre---techno
track_0079518	artist_001659	album_007261	18/79518.mp3	226.1	genre---easylistening, genre---electronic, genre---funk, genre---latin, genre---lounge, genre---pop, genre---techno
track_0079521	artist_001659	album_007261	21/79521.mp3	324.0	genre---easylistening, genre---electronic, genre---funk, genre---latin, genre---lounge, genre---pop, genre---techno
track_0079524	artist_001659	album_007261	24/79524.mp3	244.8	genre---easylistening, genre---electronic, genre---funk, genre---latin, genre---lounge, genre---pop, genre---techno
track_0079527	artist_001659	album_007261	27/79527.mp3	307.2	genre---alternative, genre---avantgarde, genre---funk, genre---latin, genre---pop, genre---techno
track_0079530	artist_001659	album_007261	30/79530.mp3	278.4	genre---alternative, genre---avantgarde, genre---funk, genre---latin, genre---pop, genre---techno
track_0080374	artist_004015	album_007349	74/80374.mp3	225.0	genre---pop, genre---rock, instrument---bass, instrument---drum, instrument---guitar, instrument---piano, mood/theme---love
track_0080375	artist_004015	album_007349	75/80375.mp3	207.8	genre---pop, genre---rock, instrument---bass, instrument---drum, instrument---guitar, instrument---piano, mood/theme---love
track_0080376	artist_004015	album_007349	76/80376.mp3	221.8	genre---pop, genre---rock, instrument---bass, instrument---drum, instrument---guitar, instrument---piano, mood/theme---love
track_0080377	artist_004015	album_007349	77/80377.mp3	182.6	genre---pop, genre---rock, instrument---bass, instrument---drum, instrument---guitar, instrument---piano, mood/theme---love
track_0080378	artist_004015	album_007349	78/80378.mp3	213.8	genre---pop, genre---rock, instrument---bass, instrument---drum, instrument---guitar, instrument---piano, mood/theme---love
track_0080500	artist_001935	album_007365	00/80500.mp3	129.3	genre---pop, instrument---guitar, mood/theme---mellow
track_0080501	artist_001935	album_007365	01/80501.mp3	193.6	genre---pop, instrument---guitar, mood/theme---mellow
track_0080502	artist_001935	album_007365	02/80502.mp3	129.0	genre---pop, instrument---guitar, mood/theme---mellow
track_0080503	artist_001935	album_007365	03/80503.mp3	153.1	genre---pop, instrument---guitar, mood/theme---mellow
track_0080504	artist_001935	album_007365	04/80504.mp3	111.9	genre---pop, instrument---guitar, mood/theme---mellow
track_0080505	artist_001935	album_007365	05/80505.mp3	197.0	genre---pop, instrument---guitar, mood/theme---mellow
track_0080506	artist_001935	album_007365	06/80506.mp3	117.4	genre---pop, instrument---guitar, mood/theme---mellow
track_0080507	artist_001935	album_007365	07/80507.mp3	151.2	genre---pop, instrument---guitar, mood/theme---mellow
track_0080508	artist_001935	album_007365	08/80508.mp3	237.3	genre---pop, instrument---guitar, mood/theme---mellow
track_0080509	artist_001935	album_007365	09/80509.mp3	193.6	genre---pop, instrument---guitar, mood/theme---mellow
track_0080710	artist_007561	album_007389	10/80710.mp3	272.0	genre---chillout, genre---downtempo, genre---instrumentalpop, genre---lounge, genre---pop
track_0080711	artist_007561	album_007389	11/80711.mp3	249.6	genre---chillout, genre---downtempo, genre---instrumentalpop, genre---lounge, genre---pop
track_0081080	artist_002222	album_007426	80/81080.mp3	157.8	genre---pop, mood/theme---poesia
track_0081657	artist_008226	album_007495	57/81657.mp3	146.1	genre---pop, genre---popfolk
track_0081658	artist_008226	album_007495	58/81658.mp3	218.2	genre---pop, genre---popfolk
track_0081659	artist_008226	album_007495	59/81659.mp3	103.3	genre---pop, genre---popfolk
track_0081740	artist_008303	album_007505	40/81740.mp3	312.0	genre---8bit, genre---pop, instrument---guitar
track_0081741	artist_008303	album_007505	41/81741.mp3	172.0	genre---8bit, genre---alternative, genre---indie, genre---pop, instrument---guitar
track_0081742	artist_008303	album_007505	42/81742.mp3	312.0	genre---8bit, genre---pop, instrument---guitar
track_0081745	artist_008303	album_007505	45/81745.mp3	229.1	genre---8bit, genre---electronic, genre---pop, instrument---guitar
track_0081755	artist_002222	album_007507	55/81755.mp3	206.5	genre---alternative, genre---electronic, genre---experimental, genre---minimal, genre---pop, mood/theme---beautiful, mood/theme---nice
track_0081756	artist_002222	album_007507	56/81756.mp3	191.6	genre---easylistening, genre---electronic, genre---lounge, genre---minimal, genre---pop, genre---soundtrack, mood/theme---beautiful
track_0081914	artist_007797	album_007533	14/81914.mp3	184.5	genre---chanson, genre---pop
track_0081915	artist_007797	album_007533	15/81915.mp3	259.0	genre---pop
track_0081916	artist_007797	album_007533	16/81916.mp3	248.8	genre---pop
track_0081917	artist_007797	album_007533	17/81917.mp3	286.0	genre---pop
track_0081918	artist_007797	album_007533	18/81918.mp3	263.5	genre---pop
track_0081919	artist_007797	album_007533	19/81919.mp3	209.6	genre---pop, mood/theme---love
track_0081920	artist_007797	album_007533	20/81920.mp3	311.2	genre---pop
track_0081921	artist_007797	album_007533	21/81921.mp3	240.0	genre---pop
track_0081922	artist_007797	album_007533	22/81922.mp3	222.0	genre---club, genre---pop, mood/theme---holiday
track_0081923	artist_007797	album_007533	23/81923.mp3	304.0	genre---pop
track_0081924	artist_007797	album_007533	24/81924.mp3	259.0	genre---pop
track_0081927	artist_007797	album_007533	27/81927.mp3	228.5	genre---pop
track_0081993	artist_007797	album_007533	93/81993.mp3	292.8	genre---pop, mood/theme---love
track_0081994	artist_007797	album_007533	94/81994.mp3	243.6	genre---pop
track_0082239	artist_008355	album_007566	39/82239.mp3	147.9	genre---alternative, genre---indie, genre---pop, genre---poprock, genre---rock
track_0082240	artist_008355	album_007566	40/82240.mp3	183.4	genre---alternative, genre---indie, genre---pop, genre---poprock, genre---rock
track_0082241	artist_008355	album_007566	41/82241.mp3	222.7	genre---alternative, genre---indie, genre---pop, genre---poprock, genre---rock
track_0082242	artist_008355	album_007566	42/82242.mp3	205.7	genre---alternative, genre---indie, genre---pop, genre---popfolk, genre---poprock, genre---rock
track_0082243	artist_008355	album_007566	43/82243.mp3	197.5	genre---alternative, genre---indie, genre---pop, genre---poprock, genre---rock
track_0082244	artist_008355	album_007566	44/82244.mp3	202.6	genre---alternative, genre---indie, genre---pop, genre---poprock, genre---rock
track_0082245	artist_008355	album_007566	45/82245.mp3	157.8	genre---alternative, genre---indie, genre---pop, genre---poprock, genre---rock
track_0082246	artist_008355	album_007566	46/82246.mp3	214.3	genre---alternative, genre---indie, genre---pop, genre---poprock, genre---rock
track_0082247	artist_008355	album_007566	47/82247.mp3	191.0	genre---alternative, genre---indie, genre---pop, genre---poprock, genre---rock
track_0082248	artist_008355	album_007566	48/82248.mp3	136.9	genre---alternative, genre---indie, genre---pop, genre---poprock, genre---rock
track_0082249	artist_008355	album_007566	49/82249.mp3	195.2	genre---alternative, genre---indie, genre---pop, genre---poprock, genre---rock
track_0082801	artist_003471	album_007631	01/82801.mp3	193.9	genre---alternative, genre---electronic, genre---experimental, genre---pop, genre---rock
track_0082802	artist_003471	album_007631	02/82802.mp3	217.4	genre---alternative, genre---electronic, genre---experimental, genre---indie, genre---pop, genre---rock
track_0082871	artist_000482	album_007635	71/82871.mp3	305.3	genre---easylistening, genre---electronic, genre---medieval, genre---pop
track_0082872	artist_000482	album_007635	72/82872.mp3	193.7	genre---easylistening, genre---pop, genre---rock
track_0082873	artist_000482	album_007635	73/82873.mp3	248.0	genre---pop, genre---rock
track_0082874	artist_000482	album_007635	74/82874.mp3	229.2	genre---instrumentalpop, genre---jazz, genre---pop
track_0082875	artist_000482	album_007635	75/82875.mp3	219.8	genre---pop, genre---rock
track_0082876	artist_000482	album_007635	76/82876.mp3	305.7	genre---asian, genre---easylistening, genre---electronic, genre---ethno, genre---pop, genre---rock
track_0082878	artist_000482	album_007635	78/82878.mp3	259.7	genre---easylistening, genre---pop, genre---rock
track_0083244	artist_003471	album_007676	44/83244.mp3	270.9	genre---alternative, genre---electronic, genre---experimental, genre---indie, genre---pop
track_0083263	artist_003471	album_007676	63/83263.mp3	644.1	genre---alternative, genre---electronic, genre---experimental, genre---pop, genre---rock
track_0083489	artist_004365	album_007711	89/83489.mp3	216.5	genre---alternative, genre---blues, genre---experimental, genre---jazz, genre---pop, genre---triphop
track_0083531	artist_004365	album_007711	31/83531.mp3	220.0	genre---electronic, genre---pop, genre---triphop
track_0083867	artist_336397	album_007741	67/83867.mp3	161.7	genre---flamenco, genre---latin, genre---pop, genre---popfolk
track_0083891	artist_336397	album_007741	91/83891.mp3	248.6	genre---flamenco, genre---latin, genre---pop, genre---popfolk
track_0083910	artist_336397	album_007741	10/83910.mp3	287.6	genre---flamenco, genre---latin, genre---pop, genre---popfolk
track_0084020	artist_006064	album_007786	20/84020.mp3	286.7	genre---celtic, genre---folk, genre---pop, genre---rock, instrument---bagpipes, instrument---harmonica, instrument---violin
track_0084030	artist_005611	album_008882	30/84030.mp3	192.1	genre---dance, genre---electronic, genre---house, genre---pop
track_0084042	artist_006064	album_007786	42/84042.mp3	349.8	genre---celtic, genre---folk, genre---pop, genre---rock, instrument---bagpipes, instrument---harmonica, instrument---violin
track_0084057	artist_005611	album_008882	57/84057.mp3	205.0	genre---dance, genre---electronic, genre---house, genre---pop, genre---rock
track_0084060	artist_006064	album_007786	60/84060.mp3	202.2	genre---celtic, genre---folk, genre---pop, genre---rock, instrument---bagpipes, instrument---harmonica, instrument---violin
track_0084125	artist_006064	album_007786	25/84125.mp3	315.4	genre---celtic, genre---folk, genre---pop, genre---rock, instrument---bagpipes, instrument---harmonica, instrument---violin
track_0084141	artist_006064	album_007786	41/84141.mp3	101.2	genre---celtic, genre---folk, genre---pop, genre---rock, instrument---bagpipes, instrument---harmonica, instrument---violin
track_0084142	artist_006064	album_007786	42/84142.mp3	207.9	genre---celtic, genre---folk, genre---pop, genre---rock, instrument---bagpipes, instrument---harmonica, instrument---violin
track_0084162	artist_006064	album_007786	62/84162.mp3	259.0	genre---celtic, genre---folk, genre---pop, genre---rock, instrument---bagpipes, instrument---harmonica, instrument---violin
track_0084183	artist_006064	album_007786	83/84183.mp3	314.6	genre---celtic, genre---folk, genre---pop, genre---rock, instrument---bagpipes, instrument---harmonica, instrument---violin
track_0084189	artist_006064	album_007786	89/84189.mp3	155.8	genre---celtic, genre---folk, genre---pop, genre---rock, instrument---bagpipes, instrument---harmonica, instrument---violin
track_0084197	artist_006064	album_007786	97/84197.mp3	221.1	genre---celtic, genre---folk, genre---pop, genre---rock, instrument---bagpipes, instrument---harmonica, instrument---violin
track_0084200	artist_006064	album_007786	00/84200.mp3	325.9	genre---celtic, genre---folk, genre---pop, genre---rock, instrument---bagpipes, instrument---harmonica, instrument---violin
track_0085719	artist_008329	album_008241	19/85719.mp3	445.6	genre---alternative, genre---disco, genre---electronic, genre---experimental, genre---pop, genre---rock, mood/theme---dark
track_0086200	artist_005071	album_008272	00/86200.mp3	122.8	genre---blues, genre---instrumentalpop, genre---pop, instrument---guitar, mood/theme---calm
track_0086247	artist_005071	album_008272	47/86247.mp3	145.1	genre---blues, genre---instrumentalpop, genre---pop, instrument---guitar, mood/theme---calm
track_0087797	artist_008303	album_008424	97/87797.mp3	303.5	genre---electronic, genre---pop
track_0087850	artist_008303	album_008424	50/87850.mp3	342.5	genre---electronic, genre---pop
track_0087873	artist_008303	album_008424	73/87873.mp3	249.0	genre---electronic, genre---pop
track_0087980	artist_002831	album_008526	80/87980.mp3	231.5	genre---african, genre---electronic, genre---ethno, genre---instrumentalpop, genre---lounge, genre---pop, instrument---drummachine, instrument---synthesizer
track_0087981	artist_002831	album_008526	81/87981.mp3	204.3	genre---african, genre---electronic, genre---ethno, genre---instrumentalpop, genre---lounge, genre---pop, instrument---drummachine, instrument---synthesizer
track_0087997	artist_002831	album_008526	97/87997.mp3	216.5	genre---african, genre---electronic, genre---ethno, genre---instrumentalpop, genre---lounge, genre---pop, instrument---drummachine, instrument---synthesizer
track_0087998	artist_002831	album_008526	98/87998.mp3	282.7	genre---african, genre---electronic, genre---ethno, genre---instrumentalpop, genre---lounge, genre---pop, instrument---drummachine, instrument---synthesizer
track_0087999	artist_002831	album_008526	99/87999.mp3	200.2	genre---african, genre---electronic, genre---ethno, genre---instrumentalpop, genre---lounge, genre---pop, instrument---drummachine, instrument---synthesizer
track_0088000	artist_002831	album_008526	00/88000.mp3	181.2	genre---african, genre---electronic, genre---ethno, genre---instrumentalpop, genre---lounge, genre---pop, instrument---drummachine, instrument---synthesizer
track_0088546	artist_005669	album_008473	46/88546.mp3	234.5	genre---pop, genre---rock
track_0088863	artist_004413	album_008536	63/88863.mp3	135.4	genre---pop, genre---popfolk
track_0088867	artist_004413	album_008536	67/88867.mp3	144.4	genre---pop, genre---popfolk
track_0088868	artist_004413	album_008536	68/88868.mp3	173.9	genre---pop, genre---popfolk
track_0088869	artist_004413	album_008536	69/88869.mp3	151.3	genre---pop, genre---popfolk
track_0088871	artist_004413	album_008536	71/88871.mp3	93.2	genre---pop, genre---rock
track_0088872	artist_004413	album_008536	72/88872.mp3	124.0	genre---pop, genre---rock
track_0088873	artist_004413	album_008536	73/88873.mp3	120.3	genre---pop
track_0088874	artist_004413	album_008536	74/88874.mp3	52.0	genre---pop, genre---popfolk
track_0088875	artist_004413	album_008536	75/88875.mp3	170.3	genre---pop, genre---popfolk
track_0088877	artist_004413	album_008536	77/88877.mp3	129.7	genre---pop, genre---rock
track_0088878	artist_004413	album_008536	78/88878.mp3	113.2	genre---pop, genre---rock
track_0088879	artist_004413	album_008536	79/88879.mp3	146.9	genre---pop, genre---rock
track_0088880	artist_004413	album_008536	80/88880.mp3	98.7	genre---pop, genre---rock
track_0088883	artist_004413	album_008536	83/88883.mp3	147.2	genre---pop, genre---rock
track_0088884	artist_004413	album_008536	84/88884.mp3	120.1	genre---pop, genre---rock
track_0089267	artist_004851	album_008626	67/89267.mp3	198.0	genre---alternative, genre---pop, genre---rock, instrument---guitar, mood/theme---melodic
track_0089275	artist_004851	album_008626	75/89275.mp3	236.2	genre---pop, genre---reggae, genre---soul, mood/theme---melodic
track_0089276	artist_004851	album_008626	76/89276.mp3	250.3	genre---alternative, genre---indie, genre---pop, genre---reggae, genre---rock, mood/theme---melodic
track_0089278	artist_004851	album_008626	78/89278.mp3	332.0	genre---alternative, genre---electronic, genre---indie, genre---pop, genre---reggae
track_0089282	artist_004851	album_008626	82/89282.mp3	238.1	genre---alternative, genre---indie, genre---pop, genre---rock, mood/theme---melodic
track_0089284	artist_004851	album_008626	84/89284.mp3	184.0	genre---alternative, genre---folk, genre---indie, genre---pop, instrument---guitar, mood/theme---melodic
track_0089285	artist_004851	album_008626	85/89285.mp3	238.0	genre---alternative, genre---indie, genre---pop, instrument---guitar, mood/theme---melodic, mood/theme---slow, mood/theme---western
track_0089288	artist_004851	album_008626	88/89288.mp3	198.3	genre---alternative, genre---indie, genre---latin, genre---pop, instrument---guitar, instrument---piano, mood/theme---slow
track_0089326	artist_004851	album_008626	26/89326.mp3	184.5	genre---alternative, genre---indie, genre---pop, genre---rock, instrument---piano, mood/theme---melodic
